ID,function_0_identifier,function_0_a,function_0_b,function_1_identifier,function_1_a,function_1_b,function_2_identifier,function_2_a,function_2_b,function_3_identifier,function_3_a,function_3_b,function_4_identifier,function_4_a,function_4_b
140,0,6.7871849450900115,5.361160746348045,0,5.442602581562284,3.1936508019152665,0,5.764935334219025,1.8462344274055993,0,0.5041461257938833,2.30307554015139,0,7.62318593888091,-5.723820236506709
141,0,2.0700135227756182,3.1536448699574926,0,4.7555582118743605,3.486621405033224,0,6.450059645027707,-0.7464732505692635,0,1.8187968024046381,0.8420297787276132,0,-2.6602694691747626,-0.873163084366142
142,0,6.337975636306125,3.6051924514866913,0,2.859638517753173,3.6280973301630586,0,7.019083532918399,-0.2514754567734623,0,4.001604834660639,5.0434058962733985,0,4.514305177276141,4.072308094703172
143,0,3.906140379026006,1.736413146507191,0,4.211161603971327,7.2349488475554065,0,5.054396851942442,-0.6568185018763768,0,-1.8618814502420382,2.1477296467507037,0,-0.29141546877627666,8.148636053117453
144,0,5.788280903425877,3.2481524930192527,0,1.1474327919250866,7.219484442202097,0,3.620214008858528,1.4294557263300045,0,-0.6200574258685712,3.6709711323664225,0,7.358403205380121,-0.30869374437192354
145,0,5.0345499568829535,2.484672900709648,0,6.879870590675233,3.8101647929041405,0,5.552992112463502,-7.1764442973452685,0,-5.912805003373793,2.612969551421266,0,-1.1472915361783254,-2.0230730928556895
146,0,5.41662427722139,2.7988098079955375,0,4.014339023882142,2.11175436026664,0,3.7669845014970935,-5.649162015623984,0,-1.7401664892854005,1.3796571804487692,0,2.44324681433529,2.1656145504801554
147,0,5.255609272886923,6.022711850902503,0,3.710667365532386,6.503567648710684,0,5.424661993683778,7.9242659289473325,0,-0.4030051998496207,-0.23666884386050624,0,4.015003483694973,3.7312371039024086
148,0,4.21345131892271,4.106694918422234,0,3.8378069464993385,1.8812705574630737,0,2.6329896496766363,1.1949757494085427,0,-2.8992417245273696,1.5653997955388752,0,4.80107620188956,4.715142770405251
149,0,5.015915581219209,6.6683803055061475,0,4.006000652799028,3.5862396530733713,0,3.534561654963044,-0.20513122988191546,0,0.7309062830637649,1.3661941951258894,0,2.969776399650446,3.8305204737313976
150,0,2.789461500490556,2.0038298700651263,0,6.86614327302773,4.958625275481504,0,4.176254959578942,5.851052244403331,0,1.1290171137905063,0.6931995050393647,0,-1.7600198703581982,1.098937013323027
151,0,5.671333829250846,3.8554800836575254,0,3.7185958752670616,3.8700194782817983,0,1.076199654991445,-1.7479189890480313,0,5.5308668206079545,3.137221294800278,0,2.043460625680389,-3.9446018832223535
152,0,2.2905647867848433,4.861291333462149,0,7.741464853823592,3.2649142479091346,0,5.001335017529954,0.5569653100951251,0,3.055803358061131,5.739745774657706,0,0.8939388571300391,5.8455761178239225
153,0,5.793671796051104,4.957028850235635,0,2.421363173921848,6.589544746621754,0,5.583364826038376,2.1846074800644026,0,-4.314061977852628,7.326245302656103,0,2.684452733140484,-3.0897123558888175
154,0,5.526272788219855,5.465357625517577,0,-1.1748061965510015,5.254003976890169,0,5.5896098451837535,-3.582295343727944,0,2.691296838682379,0.513163286698757,0,6.76902196444826,6.332626418300226
155,0,1.7421797219183701,4.92229310180215,0,4.476314830688046,4.013942175505347,0,3.764488331144399,1.0009304421456537,0,6.183857535022297,7.0028718439047015,0,2.8269803746114723,0.1322168719095067
156,0,-0.6304719457357297,5.039977521315849,0,2.1620486752495562,6.208584020052992,0,8.890330233214463,2.966924855684171,0,7.722044980551739,-4.312946100556119,0,1.3949775748577975,4.934540956420461
157,0,2.8248669946784224,5.088968010038472,0,9.330574384947216,1.8682179149727816,0,3.969674298728859,3.222328127878222,0,-2.0655623859328287,2.8670914165171633,0,-0.5697854343058282,2.7588927765966362
158,0,5.877829561435881,5.475371849811986,0,4.075753105807099,2.4735503208397356,0,5.2352517605510975,0.9099521030326074,0,-0.8438480760201994,-5.592810878269066,0,3.2750554228940727,3.3459254756623853
159,0,3.4126865308239553,1.697083326815231,0,4.058069977061853,5.12669885362943,0,9.904822248367651,-3.6823202790532257,0,3.024222741641256,-0.5672463209864418,0,4.493484623376711,4.004220923314025
160,0,4.568178860016606,5.494001358202124,0,5.514887314646735,4.872386617532703,0,5.576501650083398,11.906176514587523,0,-0.03292715962521697,0.5186752549366009,0,0.884098773355767,6.0066351542741305
161,0,3.201745461898517,4.829618875064143,0,2.6075596034884025,2.7334480970387958,0,4.6269527133234645,-4.237176594717463,0,4.369801924724095,-2.309037769654366,0,0.6453753110779619,-6.69977359675207
162,0,8.043376066211845,4.923090182065847,0,1.917401183164667,4.538227818527784,0,1.6971947919986774,-3.030870112667481,0,-1.572229311990216,-0.6854327442701336,0,2.792649788492924,6.63588537136834
163,0,4.979313309106651,3.2013410849375763,0,0.41769376390738344,2.3851109069764895,0,2.1688335244032615,0.2822117613468278,0,-1.4109500773286223,-6.116622699090037,0,-1.8460312492593474,-1.5450202326589002
164,0,2.123225643250133,4.690898571600865,0,0.7902148415364798,4.292939049608997,0,6.14820210141205,6.631858732091893,0,-2.496732481880274,1.7359804822464782,0,4.603215046071263,6.695967858833704
165,0,5.282368901097952,3.8030865251844914,0,5.099975918618863,2.892275824209011,0,8.782657513180915,1.2815368282035484,0,2.188097720802736,8.093986688085753,0,-0.5204564852706186,-2.533995795951345
166,0,5.903385999744007,4.474830462653721,0,4.510061341927491,3.513491052980087,0,7.02231842504931,5.049347125272426,0,-1.2618532273651915,5.8426203974118565,0,-7.896279873805986,1.6230138650443688
167,0,5.932781051783166,3.6718300813421307,0,2.458372064939094,0.9489581110452754,0,5.2753332439976095,-1.4332251111732521,0,-0.76868982436056,0.6387867759110608,0,5.619365918283263,-3.3283908821234993
168,0,1.9598437788978251,3.6482252473506094,0,4.140712665278606,6.324555617216685,0,4.539368564935275,6.910903159700674,0,1.810883762946552,-6.226933956294442,0,0.009372887203356273,5.376158347638025
169,0,3.1746835547253305,3.644918294620819,0,1.4883187257642208,3.9755735208391876,0,4.743249840918485,7.918517495768506,0,1.7206414958110552,0.03935710878485654,0,-1.287720130552525,-0.06139205393425895
170,0,3.8620410556960003,7.333354775058156,0,1.6644997693022123,4.720922263000377,0,5.422843047609053,0.44015483551660717,0,1.3707456762063694,-2.3183566713463657,0,2.04670645009076,2.4484547231622353
171,0,4.590885520468449,3.029720236162209,0,2.817515720714894,6.461769998411326,0,7.090578752013918,6.78784699998097,0,3.0138391608175747,10.906662809994945,0,-5.839868556607583,2.5968764861350824
172,0,2.9517576839792765,0.9502361066745992,0,-1.6678727623701137,7.7881401392374165,0,3.3769058312027758,5.609601535884607,0,2.237110202953553,10.307729038540824,0,7.083196898308921,2.6088637706820963
173,0,2.832004741055444,4.576303596265595,0,4.70454670797199,5.1800290951780985,0,4.38128293167066,-2.125746019864801,0,-2.2832632210216213,1.3470473376771734,0,-3.790863646030176,6.049719613446063
174,0,3.8660877401019103,3.88560491700976,0,-0.07743535482334263,5.027941936333037,0,6.429596847083154,4.709896203684432,0,3.643799964700822,1.867024853880264,0,1.6236230342074454,0.20168016410332634
175,0,6.106851415819082,5.358244798591996,0,5.352712231167931,5.471492225809996,0,6.137081015778335,-0.356382459829244,0,2.7329543826174234,2.687600950412299,0,4.209112416415332,5.777604658906743
176,0,5.268673191784706,2.758620572215222,0,3.9666101098722586,5.770333951665898,0,0.22862937016910845,4.033386252212732,0,-4.972032583763649,-0.4761806909764217,0,1.3442023139736856,5.5125916116628275
177,0,4.938055926011467,6.718778963321452,0,3.6608300784448375,3.4680528012776906,0,5.475857062389724,-2.767772553122378,0,4.6340139101152555,2.6643200710405304,0,6.336627968540799,3.9083400723905006
178,0,1.7504351108770733,1.8274075218108758,0,3.169325641140578,7.555159954816967,0,5.204975132275467,6.30198623724319,0,0.16294161206957414,1.127720854422334,0,2.668969460680593,4.626978248352339
179,0,4.014576406912211,4.870083463852703,0,4.789266916144473,3.8512268892012775,0,7.932007389898197,3.1291294291021674,0,4.6207849088785125,-1.8823312772170722,0,5.580139521889567,4.169851377081077
180,0,3.255479386262458,6.774261644163797,0,4.15388170280699,3.048232537663642,0,4.628981443391084,6.395477289425669,0,2.3230504513518238,7.6822012919419915,0,1.0637481813540166,1.7570795438205649
181,0,-0.9584821872323008,7.796811469055353,0,6.228383476807846,3.5180608023976796,0,6.829629156430151,5.986181838888008,0,1.5587879576447992,4.240607861077352,0,1.2694017448994477,4.6100615948958765
182,0,4.190670176046147,5.221114902369317,0,4.3996587683294095,1.9630575040836433,0,5.537810180753316,3.9764041069738663,0,0.2580145337920381,-1.3257757801232448,0,5.442088452661926,1.588543388991488
183,0,5.861627999613391,3.7581947350385447,0,3.9867809962366283,5.073410431252997,0,4.280453335054684,2.6013891994075613,0,6.249450138298268,9.094528931739308,0,-1.337575433206803,6.134181667496925
184,0,4.190040147908224,3.0034969759671757,0,3.145250013258414,0.9254156176087402,0,7.037716498724884,4.945669396587022,0,2.841614174791448,-0.6840039144122874,0,4.750109558959869,5.891725433163403
185,0,1.3520545321755932,8.2960656758611,0,3.74625578943016,7.523956633434418,0,2.1996724191602377,0.06492470698555941,0,1.348559911464935,-1.9611027623338528,0,1.7389663233888828,-3.7586758979916697
186,0,0.7097619820026009,2.088938231833243,0,2.9822024591899643,5.50642671868475,0,2.4717941842054847,12.279271604560165,0,-6.48137001176012,1.2556059993509487,0,2.20189095681394,5.447965814122646
187,0,6.925440587341947,4.582270614426562,0,3.8972787004346374,6.5109553798383155,0,5.800647395757744,-3.4488481010625494,0,4.525259757245594,6.504801959031367,0,5.901008614157615,-1.9449373555779559
188,0,4.000077426078148,6.016824473298931,0,6.096371118900191,4.407103842042035,0,1.57685582418336,1.0098865175630984,0,5.883813505638134,7.559785152886425,0,3.8795429402421426,4.759806888561803
189,0,9.899855765604492,6.193297416625711,0,2.980629200359342,1.0056987650383844,0,2.762133974749657,-7.419481762686583,0,3.6880060897183338,1.9987103156456256,0,1.0593921448929051,0.5310889032042163
190,0,6.654060441846312,1.50464136913329,0,4.62631132819775,4.017541650754075,0,0.9201256233705979,6.2770457339736945,0,4.031859529498838,6.859656746026857,0,-2.809928441914262,0.5647432208481005
191,0,1.6278486477049379,3.764947330699294,0,8.104658869482742,0.9284582286227883,0,4.840819926931551,-3.6743469478929605,0,6.310038537657521,5.775983322064555,0,7.153966035986481,-2.0073607592383453
192,0,1.1976462621547022,5.941969976224008,0,2.5371758168890857,2.0665676819165872,0,3.3510730925138903,3.5629560856599296,0,7.026530154724506,-0.34057078638062377,0,0.7631360019268529,-4.168101920045534
193,0,3.6501312217661055,4.034329702066983,0,4.578132900522024,5.133760655490072,0,4.667994894054352,0.9251753212423692,0,1.5374001072658179,6.73084812750044,0,5.7605431470004405,3.0650265004511383
194,0,4.9389412957857335,4.460198936988019,0,2.2832659197595806,4.766080434548184,0,1.9372458564698873,2.0233744116119654,0,1.1312244599075623,7.14202653012174,0,-1.1621138196312781,1.8195699187374452
195,0,4.614190367674798,2.4542379197801445,0,7.440609910424261,3.7769566759944286,0,3.8548607144244458,4.479851151657893,0,-0.7823285394818145,5.811952831737914,0,-2.988765786351065,2.4896499563348087
196,0,5.394300802628283,3.91527733074719,0,4.572257025291688,3.8380601986747584,0,5.775773891897907,-15.000856496224635,0,9.042335437777881,6.565538097749513,0,-2.2784400313597732,0.0758022785640875
197,0,4.598935538166641,0.5902772439624719,0,3.422205184488429,4.669300711632492,0,4.9368585209295075,2.40053071677601,0,-0.8349485130834662,6.491191471110517,0,7.556213728846673,-5.3597326215120304
198,0,6.538454285310282,5.417214291253645,0,4.603859361853482,1.6353383414180387,0,7.715361721168771,1.0264965466022327,0,-0.22027053083610282,7.434340736502103,0,3.5765238713711622,1.4572277762457855
199,0,5.414431358659224,3.964510629505695,0,3.3258240956331333,3.1059421201008526,0,4.577614803863938,-3.0025959047517716,0,3.1405088452553187,-1.299291817423084,0,1.9617452798110004,3.709383530487
200,0,6.425992794783717,5.085679505211935,0,6.573171454261441,3.9571365913491934,0,4.396455509108276,2.8011215386971045,0,2.4073046956939503,-5.511724198396022,0,5.240555418619258,6.841924424190876
201,0,4.005537698829271,5.116139269051468,0,5.699887095504287,3.621469866382305,0,0.34152667029716754,-2.1273005941215697,0,-0.7248188737940788,-5.08905524881788,0,5.4928609882046935,-4.569949654242378
202,0,2.9362103234241026,5.148790895623548,0,2.774539373907768,0.5927921925460438,0,5.815220963134651,-2.4964629724986533,0,-4.171819746053421,1.6671165549930984,0,7.010037622268902,1.332734970292936
203,0,0.5649931322585804,6.1343710542172225,0,3.8014371247595764,4.398820311993313,0,2.616493298265887,2.1676504118628457,0,0.6928569381926637,1.408567066634404,0,0.6082333573429148,4.282731503660424
204,0,-2.2689724948820764,1.8168761157760565,0,4.26133375227879,6.893182492060933,0,2.0781290355626965,4.924623356528432,0,-1.9803648327612748,-1.0324377088842245,0,4.52125038904401,-1.1075598535216007
205,0,3.481905442873445,3.133059216863349,0,2.6383076679983373,3.583982367577638,0,1.7635006149738102,1.198409558885741,0,-0.8953457777280076,0.37549261340352746,0,6.779606188234814,2.4138410063041196
206,0,5.291115386191114,2.002153802319586,0,4.50161364307829,4.909897813471478,0,2.2584270498381347,3.544060912038666,0,9.586074182166303,-2.675939358212865,0,-3.423002907910057,-2.3786164787419315
207,0,1.5892454463541625,5.2639477323364545,0,6.668455747790748,5.681068055635466,0,5.725536963137505,0.8836923126283072,0,-1.6278692345551988,8.585354527973493,0,7.229440359277202,-8.705127019566149
208,0,5.386847002274735,2.2233610284603476,0,1.7138459310894127,-2.4082789298427976,0,6.736585150793264,3.7198844775851825,0,-2.816771704208307,0.9417459003671704,0,-0.522831376149115,-1.2397457418072957
209,0,5.095224507749034,-0.6801936718226953,0,4.799403505956415,2.7543090359987756,0,6.742461319936408,3.2339720723987506,0,8.00307655186659,4.205713349152546,0,0.2512446372264725,1.0867658609328998
210,0,5.034787671334648,0.27051827677804896,0,-1.2773819448011663,4.698419691061359,0,3.083040846440874,4.699032436018342,0,4.334575255638316,6.637051144248641,0,5.419837248637558,7.156330772668737
211,0,3.071283836604513,4.159654056668076,0,2.9817091294480536,5.814442802447302,0,3.6317013923981487,4.6867767938604485,0,10.629244828560687,-0.42996426326762327,0,2.3174387226023767,-1.8317042430510515
212,0,1.0976913541334454,4.2315885258376555,0,2.9829116969393032,4.102910115663827,0,3.5591665810295674,6.390838596225703,0,-7.684656136839262,-2.637988710330733,0,9.885077028407357,5.657707124806837
213,0,3.9848356654500865,3.993646775124674,0,6.548109778365495,1.5884864290605458,0,1.1149611844647467,3.5545878991822724,0,6.629998256075805,2.8315664037059034,0,-1.3085516623288407,7.625440442687742
214,0,2.4656266297903526,3.2053299028465188,0,6.906931243883875,1.0877399197594642,0,6.990742633616095,5.067893322417165,0,-3.5804563126358318,3.7603166452743,0,3.639306337901889,1.2610396667094368
215,0,3.328881539198387,4.610625661748314,0,6.8331518597218395,2.274041703284907,0,7.249808141543873,2.6200442795868613,0,1.3545966465279045,2.9309853315124323,0,4.772490945890573,0.7094220610498267
216,0,6.040368995931997,3.3451802273536244,0,5.834125752103568,6.41721532648172,0,3.0556600851125477,2.3925221378146215,0,3.764383031968988,4.677005954464272,0,2.641220483733763,3.812699950312037
217,0,4.264604357255234,2.378074675533628,0,2.2469166649998034,2.8172852417943863,0,5.101437083811423,-3.0011415633104033,0,9.205108828903844,6.177735460396099,0,7.8785015031791605,3.4232705998496007
218,0,7.358944231698835,4.416972924301666,0,4.940620075620562,0.8849790028291666,0,4.695824533292832,7.654469120774861,0,1.462051193891661,8.300852583218756,0,0.1411571899568691,6.884788798188746
219,0,4.114037901316769,3.1497917957058377,0,4.656374197666992,5.376725661203699,0,3.260183022717612,3.1643558233950975,0,8.447370628974742,2.6276172645745124,0,2.4425215565827916,8.760071073384138
220,0,6.162941168751263,1.690564876793216,0,6.181309071387256,3.893966255089835,0,3.7981976562748905,-1.5539207882725807,0,0.2037757773240656,-0.4444358800978918,0,-2.9727588234193822,8.193585078783158
221,0,5.815628363318227,6.830707104614484,0,5.681935042595975,2.9622532429884565,0,4.111419171160794,8.380122843220697,0,3.1639723534506885,3.8043781273298003,0,-3.7361690468316127,-1.8366598750203447
222,0,7.931214322971393,3.609238059981529,0,5.005683709605064,5.567813597448865,0,0.19255346163256126,1.5663214001276171,0,1.3802215493529895,3.2161024060073995,0,2.0451394375155614,2.609084040795288
223,0,3.9934733339257233,4.895159617030585,0,1.5731198440823508,3.6283388469153994,0,7.9890777448662025,-0.24814556814363486,0,-3.434563028484561,2.1883701407024136,0,2.963210326475172,8.727796884507312
224,0,5.446205263528276,3.1645096944707882,0,2.150225307752871,3.6893449135053697,0,2.977444545101603,4.35667972995838,0,11.475318313214004,2.731550718954251,0,-0.8962165088377922,1.2329922833128717
225,0,4.0981078813944025,6.036029084450098,0,7.235042194712041,6.83583959447677,0,4.28433527742674,0.5026326671998451,0,5.537832497311202,1.651039096718079,0,2.101556668360177,0.7907901342675723
226,0,4.7847335630307075,3.648611596457067,0,2.448284582869432,6.443705120658289,0,6.763792399829844,-0.585040109159555,0,4.3558954512231605,-0.750606189237375,0,1.6955210073742364,2.1966444154511953
227,0,5.914083395266303,-1.6733100170800528,0,1.8475902212607425,3.695986991239576,0,5.513912832586081,-4.599617546636854,0,-3.9147372857178473,5.348453913069921,0,5.2255122277561945,-0.8350155861189421
228,0,0.7438984121479928,2.004485275331489,0,3.210885777224968,6.05888942781846,0,5.146744176892288,1.1705021408838077,0,-0.6655833786309073,-1.160442578410478,0,-1.0833004115743923,4.714132908809502
229,0,3.6969255197536053,3.2811924307897806,0,7.660749482914896,4.960613284405726,0,4.306933187399626,1.8392526709530475,0,4.07937762134984,-3.3677786364923348,0,-0.5344894905418411,8.780778240509616
230,0,6.2908629081817455,6.092243709777613,0,3.6211903136679355,5.278654193259406,0,0.646981189011429,2.113904968268996,0,-6.7522244828053175,-0.6666594401409105,0,5.857772260616339,4.058593149181359
231,0,6.520428486461281,6.497913086711944,0,6.615544035559714,5.673867832902857,0,2.4833060292265605,-2.8769033724016904,0,0.05413098187324894,-5.410183228613147,0,1.5601004195263855,0.9906284927984823
232,0,3.182363034870324,1.685074225485785,0,4.494571374473335,-0.29762978200625145,0,4.817157645836041,2.5667516050002677,0,4.995623850703698,-1.0437726406393533,0,2.3135829827120906,2.9043719538886745
233,0,7.136334221346046,3.3462514817872457,0,1.4034280527861465,0.952965042054466,0,5.045905138799888,4.150574686778236,0,-6.410625621237465,7.026941870027756,0,3.115498351322001,-3.823521977045611
234,0,7.22985662725882,5.0107338748382375,0,3.364329151815206,3.6110364310171925,0,5.334839709709573,1.0030463178757527,0,0.8647810101327886,8.47044901608561,0,-1.997870116074957,-1.8659627181541674
235,0,4.316354771265969,6.098353444688888,0,2.680733396403637,-2.9301068292060135,0,2.8484321106493526,1.2901197177055272,0,-6.758321233643658,6.477062138867218,0,3.829149319900816,-2.7719764231114175
236,0,6.924045571652362,4.366198393884032,0,3.2887096343422524,5.063792182297483,0,5.138980026232121,3.705221009642349,0,1.9415133974732492,7.118971511003513,0,-0.569652184923656,4.057123576677212
237,0,2.7309130242510298,2.0996638992877195,0,0.714215027863911,3.7001041861102157,0,4.171971857409249,2.3456959160838164,0,5.772324038843587,5.524106327812991,0,-0.24797164912013958,2.7152605682871918
238,0,6.632726945261672,2.2114581613605555,0,0.9177123063054555,5.33168658086412,0,2.972123993135254,-0.4059874161445616,0,2.3162449279930795,4.395344154163592,0,-6.203120037510766,1.9979466778085972
239,0,4.0825213055566705,7.847584942959859,0,0.7259387241495725,5.526919988109761,0,6.10859361435012,4.189941829482984,0,-1.7238246582054662,9.585961568053474,0,-1.0891186877552137,7.361699873046758
240,0,7.252997562429492,6.996767492150084,0,2.979864584112791,2.9885134545448278,0,3.7512229785677977,5.788199080225134,0,-0.32049165504829613,3.720398275655172,0,-2.507701012468597,3.624042478029227
241,0,2.241172165566338,3.7757808674138764,0,0.7108087053232697,3.874583876815886,0,4.556410560224104,0.42062213438603013,0,-3.6827265499947535,-4.534870685843032,0,4.290675520734458,10.781475967690415
242,0,2.5878273669017258,0.7609814029535915,0,3.9218733777009485,2.047415258909382,0,1.2351846482075466,-1.4514950629059986,0,7.332549437268319,-3.844437739700602,0,9.111645198704604,5.488147020847984
243,0,4.848150220731655,1.6342782204563724,0,7.278320202063442,2.6074641814416113,0,2.7862288527461114,0.30099502886161233,0,-1.860354868287097,6.1173747002745715,0,5.296124851761846,-2.016386118509317
244,0,7.23951648889882,3.0154370636267602,0,4.318339138025071,2.4905422468895475,0,5.97230253808045,5.356075152950166,0,-0.552462460883453,4.840970607588728,0,1.3919011231841911,2.361028719941984
245,0,4.216020281421946,2.026589268929518,0,3.7828960908373306,1.989187909807768,0,2.9053860001236704,5.534214117380194,0,2.037097314841559,-9.587956979899099,0,3.566633769303043,4.688199269460329
246,0,2.98361818768151,3.1069588530730345,0,2.597997607285506,4.712876671926298,0,3.693475742321003,5.766084075633584,0,2.6221416386761045,-5.335653598908268,0,4.655079231127191,3.6348527383138665
247,0,2.674913709825915,2.237731533138727,0,4.661072645819284,0.18943349652339592,0,1.2105869967554534,5.2456887120762286,0,1.3771196218468595,1.8259969852925333,0,7.878365911266372,-3.354837050304196
248,0,3.2871004054464636,2.4901514316574263,0,5.157939057392718,4.029777094397475,0,5.87226569669644,2.3491477253650284,0,9.089062395887963,4.254026920704263,0,2.167575094835572,0.023260181768243404
249,0,5.936328961995433,7.746799631410868,0,0.8091333295405652,-0.4137079100658978,0,5.772429754466126,7.901023976406199,0,-2.3302254226008783,7.78757683230233,0,10.022830455393915,7.513039650262826
250,0,7.353235407877406,2.4598213015539026,0,0.8722584436077208,4.7483468579485635,0,4.7755032948988445,3.9739549854033442,0,7.207372362983227,-0.023429923999022773,0,1.3494273179705043,-4.131992987773169
251,0,4.570434724341086,7.075271502667481,0,3.3919309105875466,3.233439969070198,0,1.451838847187049,6.012863049780932,0,9.309576491381838,4.5593115414772925,0,-1.3205191118780526,0.9025905910086551
252,0,3.9024178610746105,2.3558844398354086,0,2.1156151766792393,1.2847350004604898,0,3.966471497991019,2.240027399323248,0,-4.110253461184184,6.758746770697846,0,6.814810652249262,-8.584953863485813
253,0,5.586901065140301,3.775523008840899,0,3.231685313423813,8.044521408294791,0,2.029768843623615,1.186750751412187,0,5.485646550657629,3.2928258349169193,0,-12.084193657316522,6.170881240177459
254,0,5.932326547417089,5.933429751890885,0,4.880931328727044,3.966542938198753,0,7.472579175540595,5.4072825019481225,0,6.78688058808466,-2.9842606492727732,0,-1.2986963272958185,-4.3256407942316
255,0,3.5951980665073764,2.6864090502970495,0,4.515255459936503,3.905582052526393,0,3.910303719231894,0.15350728159746607,0,3.1778204494203064,3.401514373112465,0,7.011732177182342,-0.29887355883428945
256,0,1.8196933987735622,3.301140290765396,0,4.373550853286816,5.884223056481001,0,5.631976383968645,-3.584152856255516,0,4.427004828937937,-2.366535073721284,0,3.6952654737878063,-2.0857558629755175
257,0,4.178794506804615,1.354082886466856,0,4.45584268066115,5.348549236144217,0,7.276040182557172,-2.1121142275797533,0,8.784101934987376,-4.236899267293066,0,4.171862029117449,5.209935928332549
258,0,5.6611763969648035,1.6909769963552135,0,2.4143430023945545,5.368419053506232,0,0.3582631762212425,-5.529213994747423,0,-0.20962391767680577,8.671104700768023,0,3.4332044966615274,4.911992051189461
259,0,5.59640973679798,4.206885701782719,0,2.119622709644128,3.181711956931246,0,5.197468792250957,7.222082338636895,0,2.3843715708687645,-0.41758300803082316,0,7.396016379297686,6.393950678803791
260,0,1.4345306927234347,0.5287713082680736,0,6.23027183944005,1.6328567686590265,0,6.670801962119521,4.2945991391414955,0,2.3216083284306617,5.596578003708601,0,2.909208383661979,3.111226418904944
261,0,2.909252971670991,1.6662874776809242,0,4.261747852469614,4.83093159299882,0,-0.535179251177448,5.517882522666323,0,1.6430283846767724,-4.384111654681809,0,3.152165219079884,0.7811653989101541
262,0,4.787724762367832,2.081411056963587,0,5.488101894233621,4.36454595614303,0,2.880425895315578,2.0578783690038565,0,-2.9401765821603263,-3.2099296968846556,0,0.23788680448250776,1.0691467867597897
263,0,4.6793719752722325,0.9621791574867444,0,7.237503841053751,4.9468628917966555,0,1.455407763614077,2.1726365304078725,0,4.477021839590549,-1.2793907175220696,0,3.2224391415176483,-0.8616570165876847
264,0,4.272502344496536,3.4058088537541713,0,2.3369169375211287,5.948318486134457,0,-0.6707449063947957,3.7060644139615935,0,0.1141135473185122,4.892708065208645,0,-0.6625455209924227,1.8792135592831287
265,0,4.596752632611503,5.339678369474034,0,4.439686465796261,1.7131765374009573,0,5.694997646847335,-3.1466810996964885,0,0.8559013091042895,2.7388526236160704,0,-4.408275999452701,-1.5049507035149943
266,0,8.178308486550105,3.5179602995526755,0,1.8122999344191433,3.974804849964388,0,3.6479371809553776,2.0957830919499276,0,2.5474063401122633,-5.638707729605839,0,-3.369050958142708,-2.7061601245870337
267,0,4.731865931768889,1.9506885593801426,0,6.422443281495221,4.032249848978248,0,2.753160870411727,-2.4744067869332644,0,2.847431254655309,-1.4738362909945244,0,-4.454107884385922,3.4494183052141154
268,0,3.2177815840805786,2.6379461305755587,0,9.196804052124548,2.1014201159222425,0,3.7102614352742034,5.775483011829821,0,2.495094132386224,0.13730760749835236,0,6.245123556962467,-2.5212912473230293
269,0,3.592265477283492,5.418806395534907,0,8.903651590404323,6.398515117396421,0,3.083848722207173,-1.512606487278422,0,-2.275027492048914,6.586292949975922,0,0.5881370592573034,4.498542371424931
270,0,4.45385042508957,3.6017274443715315,0,5.086809755925797,4.5552615374992795,0,4.0844123657974345,-2.627290552473184,0,3.312507872992633,7.827307666173048,0,-4.93550229977747,7.208706858935488
271,0,6.7591215508893425,5.582102284339293,0,2.5599682180952446,2.0744773076192704,0,0.9234723852316686,2.4183306326789475,0,-0.07709786227405191,-0.01973433811955516,0,2.0905291173805574,-4.552715018202343
272,0,2.65478701391282,6.92073414065721,0,2.4050092155944705,4.3015639003939325,0,3.316094916170993,6.628049779392004,0,11.15091600538253,3.4107265840405034,0,7.7907349286505605,0.7745927623852944
273,0,1.5066404045150685,1.3919091006127275,0,2.917018520146251,6.004208373983591,0,4.200084462854447,8.337572309046159,0,-5.033241245347924,4.059473677382643,0,1.3706454656054774,-6.78274307978344
274,0,6.431845291605178,4.665267718693307,0,0.5520292733441474,5.506319856922323,0,4.3287983839070945,1.6050965085950226,0,1.2370386754885974,-6.331666523958587,0,-5.5728153515576775,1.3849545504288234
275,0,3.727396035605253,1.0679183946433213,0,5.068511709971917,4.1227471238659765,0,4.454135866857468,-2.3439450569837845,0,2.0363071292660146,5.694617995813346,0,-1.9798015385858836,0.3304865104792958
276,0,3.620158714497193,-0.5541294580639802,0,1.6102246602182526,6.0268387497026,0,6.537685271069976,5.982663142915483,0,11.238451179447825,6.706661992876073,0,-3.8625271680151583,-2.6320714939579526
277,0,-0.9165228161772001,5.902832417538867,0,7.143852044644024,5.133282867344452,0,5.115755275506473,0.689618535767009,0,2.282450245183258,2.3242286808096497,0,-5.857744189045409,-0.20756684700760886
278,0,4.520123438187032,3.390741618364591,0,3.58127700441036,1.6955675703942301,0,3.477310731437579,7.079743371634785,0,-1.0603285889638143,5.802972821372926,0,0.15800284258289388,3.362719260432725
279,0,3.904121479923341,6.1319639599319276,0,2.0149484948072782,1.9606232125655056,0,3.9407922273341667,5.857613875831576,0,0.8100263685701217,-0.1603786943997032,0,5.245983311359273,-0.9175099161319045
280,0,2.1470289433794982,1.7408794087291666,0,5.642023766655279,3.5301442863427965,0,1.4486485949905292,4.766558365283828,0,3.431112218261542,4.2211674468588765,0,4.610561995444362,1.670269495543291
